,lat,lon,depth,time,evid,nass,ml,sdobs,etype,matchid
148,51.484,-177.1005,37.1993,1601068908.69092,2899,20,1.17,0.3984,-,148
149,51.817,-173.2841,1.4331,1601082466.94861,2906,16,1.67,0.4532,-,149
150,51.996,-175.5618,93.4488,1601087979.20667,2914,30,2.61,0.2201,-,150
151,52.2386,-174.2488,152.4277,1601117494.15125,2967,15,1.92,0.7265,-,151
152,51.9945,-175.9781,89.5821,1601126309.66864,2975,17,1.59,0.2405,-,152
153,52.1832,-173.7439,10.0053,1601149459.41856,3047,17,1.74,0.4181,-,153
154,51.5154,-176.3563,30.5625,1601164167.10099,3026,27,1.82,0.3732,-,154
155,51.9206,-173.9259,54.9904,1601187421.77774,3073,24,1.67,0.2906,-,155
156,51.9637,-169.7687,5.5051,1601187577.05668,3074,41,3.11,0.5626,-,156
157,51.461,-175.7582,15.9397,1601189506.67484,3139,13,1.18,0.1926,-,157
158,51.9742,-169.7243,21.6921,1601190954.97412,3078,47,3.09,0.6591,-,158
159,52.1734,-170.4269,32.3606,1601191496.37944,3079,42,3.19,0.7958,-,159
160,52.0213,-169.7536,35.0702,1601194669.49122,3082,52,3.74,0.8257,-,160
161,51.8897,-169.6102,18.9497,1601203870.64274,3092,59,4.18,0.9456,-,161
162,51.4114,-176.2466,23.4669,1601213084.77806,3148,22,1.57,0.259,-,162
163,51.792,-176.135,84.11,1601214659.73915,3098,23,1.72,0.2677,-,163
164,51.7366,-177.5246,9.5961,1601216937.33299,3102,34,1.61,0.5589,-,164
165,51.1984,-177.9306,25.5442,1601238886.13861,3153,20,1.58,0.5396,-,165
166,51.9216,-174.5417,62.4862,1601247426.93588,3117,28,2.33,0.2687,-,166
167,51.5024,-175.6097,27.2698,1601253889.42033,3160,26,2.37,0.5235,-,167
168,51.5665,-175.1943,25.1793,1601286020.35008,3189,14,1.76,0.4598,-,168
169,51.8271,-169.4753,27.6942,1601342115.49944,3291,56,3.83,0.4913,-,169
170,51.5099,-177.6536,16.9219,1601353323.47611,3302,31,1.6,0.4826,-,170
171,51.3622,-177.3143,27.8046,1601355834.78823,3380,21,1.43,0.3896,-,171
172,51.8938,-169.6124,10.4365,1601383178.36746,3393,20,2.76,0.4315,-,172
173,53.5964,-166.1843,32.4287,1601386900.72923,3331,15,1.48,0.132,-,173
174,51.4153,-176.3026,23.2202,1601388908.98783,3397,19,1.35,0.3471,-,174
175,51.6836,-176.7519,67.5388,1601405875.90547,3403,25,1.76,0.359,-,175
176,51.8287,-177.7663,6.6872,1601408720.7633,3351,28,1.2,0.6373,-,176
177,51.4848,-177.9289,25.8016,1601410491.25493,3405,25,1.15,0.4498,-,177
178,52.1088,-173.5191,85.1464,1601419853.27864,3362,19,2.08,0.3128,-,178
179,51.8511,-177.8671,10.6808,1601421181.90659,3410,20,1.07,0.5142,-,179
180,51.4108,-176.3283,23.612,1601424670.50341,3411,19,1.89,0.2514,-,180
181,52.0316,-174.998,73.6863,1601443093.8802,3473,13,1.62,0.3119,-,181
182,51.4758,-176.0288,22.8152,1601446387.19952,3422,17,1.88,0.3475,-,182
183,51.8582,-177.8755,11.0968,1601482318.29846,3444,16,1.55,0.4954,-,183
