,lat,lon,depth,time,evid,nass,ml,sdobs,etype
195,53.1406,-168.8092,4.6537,1599834462.00689,216,11,2.11,0.8813,-
197,52.1244,-174.5279,49.7262,1599845733.67138,218,4,-999.0,0.1505,-
198,54.0322,-166.1623,0.1672,1599849693.56274,219,15,0.24,5.2884,-
199,51.7796,-177.5413,22.7233,1599850703.24431,220,24,2.91,2.8803,-
200,53.9909,-166.3704,8.8731,1599854726.6793,223,6,-999.0,0.3074,-
202,51.5242,-176.0243,34.2955,1599855724.52289,227,14,-999.0,1.528,-
203,50.9601,-175.6544,7.5468,1599855673.42794,228,10,2.49,0.6333,-
204,51.5939,-177.365,33.0675,1599858556.87335,229,12,2.23,0.8081,-
205,52.5109,-175.9663,36.7493,1599860079.78164,231,6,1.95,1.0544,-
206,52.4476,-174.0349,10.1158,1599860678.85902,233,5,-999.0,0.964,-
207,53.6914,-167.2973,13.451,1599862879.5292,234,6,-999.0,0.6537,-
210,50.9291,-175.6563,0.0,1599867424.08221,238,5,2.77,0.9026,-
211,52.6324,-166.0184,0.1165,1599879981.03195,239,23,2.81,4.7264,-
214,54.1843,-165.6712,43.6274,1599894475.16967,242,13,0.65,2.7987,-
218,54.2103,-165.7798,47.044,1599895965.60676,246,11,0.71,2.8605,-
219,54.2579,-165.7554,46.5756,1599896046.57043,247,13,-999.0,2.9351,-
220,54.1533,-165.9224,7.0462,1599896033.34111,248,12,0.77,0.3813,-
221,54.1331,-166.0575,50.0,1599896095.59479,249,4,-999.0,-1.0,-
222,54.1718,-166.0175,100.0,1599896690.66771,250,12,1.3,4.9219,-
223,52.9884,-167.3953,0.0143,1599896791.70173,251,8,1.87,9.4545,-
224,54.1581,-165.9614,0.0048,1599896871.05014,252,6,-999.0,0.144,-
225,54.1016,-165.9532,8.2568,1599896901.19737,253,8,-999.0,0.3484,-
226,53.91,-166.3458,30.0,1599899758.07657,254,4,0.37,-1.0,-
228,54.4158,-165.7495,90.9228,1599901032.00387,256,7,1.09,0.297,-
229,53.9237,-166.8538,19.9126,1599908807.26081,258,7,0.39,1.138,-
231,53.8336,-166.8764,0.4803,1599924600.21454,260,5,-999.0,1.2396,-
232,51.8814,-177.0945,0.0425,1599926031.94787,261,17,2.18,7.3596,-
235,52.9394,-167.5151,22.2425,1599943393.1547,264,7,-999.0,0.1229,-
238,53.954,-165.9784,0.2308,1599958691.75692,267,17,0.76,4.028,-
239,53.1835,-166.4185,48.0396,1599973479.92676,268,7,-999.0,0.3401,-
242,52.077,-177.0666,0.2806,1599988769.46603,272,10,1.37,2.4249,-
245,53.9415,-166.0603,0.0,1600006826.08872,275,15,0.98,4.9745,-
246,52.0432,-174.738,42.1341,1600010229.71313,276,6,-999.0,0.3012,-
247,51.7607,-174.667,35.8523,1600010236.77922,277,6,2.01,0.2579,-
248,54.1256,-165.8173,50.0,1600017494.29415,278,10,0.48,-1.0,-
249,54.0895,-165.7145,40.0,1600017503.7715,279,7,0.57,-1.0,-
250,52.1813,-175.762,25.294,1600023832.94595,280,4,-999.0,0.2611,-
251,53.531,-167.0631,2.2591,1600029512.49814,281,7,-999.0,2.7377,-
252,52.3484,-174.0255,15.3871,1600029740.44523,282,7,0.81,0.9577,-
253,52.3314,-173.9798,12.4893,1600029709.10769,283,6,-999.0,0.5698,-
255,51.74,-177.1271,0.3053,1600031619.24394,286,14,-999.0,2.8933,-
