,lat,lon,depth,time,evid,nass,ml,sdobs,etype,matchid
119,61.5118,-149.945,44.8963,1543611901.1415,358,17,2.29,0.4063,-,missed
120,61.4284,-149.9153,30.4894,1543611926.45033,359,18,2.23,0.6745,-,missed
121,61.4466,-150.088,40.1125,1543611959.62652,360,25,2.6,0.378,-,missed
122,61.3387,-149.9043,45.007,1543612141.42547,351,14,2.58,0.5286,-,missed
123,61.4466,-149.9808,35.5401,1543612242.18415,365,18,2.2,0.3215,-,missed
124,61.4061,-150.1081,40.0357,1543612278.76036,363,47,3.63,0.4813,-,missed
125,61.4733,-149.9735,41.555,1543612360.94132,352,24,2.23,0.4868,-,missed
126,61.4198,-150.0339,42.2968,1543612394.40974,353,27,2.1,0.5649,-,missed
127,61.4077,-150.0757,37.6601,1543612523.94895,367,19,2.06,0.5794,-,missed
128,61.3998,-150.0591,32.7282,1543612614.14593,369,22,2.21,0.3874,-,missed
129,61.4076,-150.0979,36.9333,1543612662.41994,370,18,1.46,0.3776,-,missed
130,61.4077,-150.0536,34.1442,1543612718.75451,373,37,2.71,0.5283,-,missed
131,61.4679,-149.942,36.6787,1543612925.72328,376,26,2.32,0.3072,-,missed
132,61.4002,-150.0316,38.2069,1543612975.50698,377,16,1.75,0.4608,-,missed
133,61.4366,-150.0678,37.3851,1543612995.71912,374,18,1.66,0.4665,-,missed
134,61.4058,-150.0531,40.5757,1543613265.64843,381,17,1.84,0.4537,-,missed
135,61.4863,-149.9859,42.5863,1543613371.61747,382,18,1.81,0.334,-,missed
136,61.4067,-150.0727,45.0222,1543613495.46514,385,12,1.69,0.2812,-,missed
137,61.4835,-150.05,37.6363,1543613874.6895,389,18,2.19,0.3491,-,missed
138,61.4184,-150.0126,41.3829,1543613940.54663,390,19,2.09,0.3142,-,missed
139,61.4198,-150.008,40.5695,1543614034.17785,391,22,2.93,0.5301,-,missed
140,61.4458,-149.9421,45.082,1543614054.80432,394,17,2.74,0.4706,-,missed
141,61.3944,-149.8365,51.0321,1543614166.33211,395,24,1.68,0.3508,-,missed
142,61.4896,-150.0075,40.866,1543614242.92082,402,21,2.17,0.2125,-,missed
143,61.5138,-149.9044,35.6301,1543614366.31458,405,15,3.12,0.5099,-,missed
144,61.5019,-149.9566,45.088,1543615563.23354,417,19,2.48,0.496,-,missed
145,61.5063,-150.0276,44.6849,1543615641.78853,414,16,2.06,0.5909,-,missed
146,61.4933,-150.0062,44.7248,1543615696.24958,415,20,1.96,0.4993,-,missed
147,61.4614,-149.96,35.6686,1543615897.63666,418,23,2.08,0.3429,-,missed
148,61.423,-149.9946,33.9618,1543615943.46495,419,20,2.02,0.4278,-,missed
149,61.4739,-149.9359,39.5505,1543615995.02366,420,12,2.03,0.2956,-,missed
150,61.3987,-150.0264,34.4529,1543616154.65828,421,19,2.25,0.3399,-,missed
151,61.5544,-150.0181,56.1353,1543616353.32176,424,16,2.41,0.2778,-,missed
152,61.4318,-149.9418,40.2613,1543616387.20875,423,14,2.32,0.6302,-,missed
153,61.4912,-149.7128,52.4983,1543616583.18658,427,20,2.8,0.3274,-,missed
154,61.489,-149.7316,49.4993,1543617021.45607,428,20,2.29,0.3988,-,missed
155,61.391,-149.8633,52.1454,1543617080.22697,426,20,1.75,0.2313,-,missed
156,61.3794,-149.9182,34.384,1543617238.69182,430,17,1.67,0.5753,-,missed
157,61.5146,-149.9116,45.056,1543617950.54316,439,16,1.93,0.3665,-,missed
158,61.4882,-150.0276,48.1591,1543618155.26065,440,17,1.62,0.69,-,missed
159,61.5327,-149.9472,39.7428,1543619268.03034,142,188,4.06,0.4669,-,missed
160,61.4862,-149.9312,40.7623,1543619577.43296,448,50,3.49,0.4428,-,missed
161,61.3936,-149.8584,50.0026,1543619898.35575,463,16,2.35,0.2799,-,missed
162,61.4237,-150.0671,32.8827,1543620140.46558,455,15,1.91,0.6041,-,missed
163,61.5061,-149.9433,47.2733,1543620436.34231,456,14,1.85,0.4025,-,missed
164,61.4386,-150.0035,43.7693,1543620530.21872,453,16,2.64,0.4449,-,missed
165,61.3579,-150.154,32.727,1543620573.22746,187,31,2.74,0.5277,-,missed
166,61.505,-149.8891,31.5454,1543620652.07375,457,24,2.48,0.4304,-,missed
167,61.574,-149.7948,49.2011,1543621624.05709,459,13,1.92,0.4295,-,missed
168,61.4024,-150.0663,41.3618,1543622128.59802,462,22,1.5,0.359,-,missed
169,61.3768,-150.0032,45.2454,1543622190.54332,155,22,2.01,0.6436,-,missed
