,lat,lon,depth,time,evid,nass,ml,sdobs,etype,matchid
99,61.4646,-149.9936,48.1368,1543611235.17542,348,39,2.17,0.3935,-,99
100,61.4606,-150.0601,35.5853,1543611348.99048,342,27,2.31,0.3409,-,100
101,61.4585,-150.0244,31.0784,1543611412.21874,343,39,3.21,0.5582,-,101
102,61.3681,-150.0225,40.224,1543611497.25592,344,55,3.19,0.5285,-,102
103,61.4523,-149.7719,39.8395,1543611589.20159,345,47,2.71,0.3964,-,103
104,61.4762,-149.9447,43.2417,1543611675.49318,354,43,2.77,0.4047,-,104
105,61.5057,-149.9296,39.2582,1543612006.34351,361,35,2.98,0.3908,-,105
106,61.4134,-150.0535,40.3336,1543612084.61574,362,59,3.58,0.4452,-,106
107,61.387,-150.0082,39.4725,1543612178.85906,350,26,2.45,0.5039,-,107
108,61.4942,-149.9069,37.9457,1543612231.36499,364,20,2.04,0.3461,-,108
109,61.3997,-150.041,38.6679,1543612485.3016,366,62,2.72,0.4684,-,109
110,61.4393,-149.924,35.8707,1543612568.42964,368,30,2.55,0.3979,-,110
111,61.4709,-149.859,35.3756,1543612704.18184,372,18,2.34,0.2705,-,111
112,61.4022,-150.019,38.0642,1543612739.09186,371,49,3.04,0.4338,-,112
113,61.3275,-150.0488,37.9559,1543612813.59557,375,104,3.79,0.4886,-,113
114,61.3955,-150.0594,32.686,1543613155.38385,379,18,2.2,0.4465,-,114
115,61.4655,-149.953,34.7866,1543613181.11216,378,26,2.56,0.3443,-,115
116,61.3967,-150.0438,32.2718,1543613451.76801,383,37,2.27,0.4919,-,116
117,61.3992,-150.0782,33.838,1543613624.88251,384,37,2.68,0.4464,-,117
118,61.3688,-149.99,40.3303,1543613741.09375,387,39,3.09,0.4252,-,118
119,61.445,-149.9553,38.8176,1543613807.21197,388,38,3.22,0.5519,-,119
120,61.4523,-149.9891,36.8164,1543614006.17876,392,35,2.85,0.4355,-,120
121,61.3962,-150.0534,41.5556,1543614200.40932,396,35,2.04,0.3624,-,121
122,61.4976,-149.904,35.973,1543614301.24713,400,24,2.98,0.3852,-,122
123,61.3983,-150.0278,47.9153,1543614315.58678,398,45,3.18,0.3599,-,123
124,61.3858,-149.9966,41.4912,1543614385.63483,404,75,3.76,0.3916,-,124
125,61.4322,-149.933,37.8457,1543614559.21198,406,38,2.3,0.5001,-,125
126,61.446,-149.921,32.4286,1543614643.53225,407,29,2.57,0.4524,-,126
127,61.4104,-150.0331,37.3502,1543614672.96513,408,31,2.93,0.3998,-,127
128,61.3899,-150.0613,33.2454,1543614746.61786,393,37,2.6,0.448,-,128
129,61.3653,-150.0313,39.6956,1543614801.43217,397,39,2.62,0.473,-,129
130,61.4546,-149.9302,50.2091,1543614855.86166,399,25,2.6,0.4491,-,130
131,61.3753,-150.0703,41.5686,1543614910.48905,401,37,3.32,0.3412,-,131
132,61.4041,-150.0727,39.5605,1543614928.73939,403,51,3.22,0.4242,-,132
133,61.4426,-149.9984,37.5865,1543615024.2269,411,44,2.82,0.459,-,133
134,61.4683,-149.9339,35.4153,1543615130.96957,413,38,2.67,0.383,-,134
135,61.3943,-150.0081,42.4087,1543615301.02974,409,33,1.92,0.4877,-,135
