,lat,lon,depth,time,evid,nass,ml,sdobs,etype,matchid
125,60.2484,-140.8632,12.758,1664855958.91842,1445,13,0.58,0.6979,-,125
126,60.2235,-141.1589,17.5919,1665102508.61086,1508,18,1.12,0.4968,-,126
127,61.1725,-138.8181,10.2714,1665607832.92128,1604,15,2.55,0.998,-,127
128,60.0268,-140.7343,16.1602,1665423833.48406,1562,13,1.51,0.7644,-,128
129,60.3264,-138.7368,14.8262,1665475510.47683,1575,10,-999.0,0.5951,-,129
130,60.3087,-143.0896,9.4398,1665479029.25139,1577,12,1.83,0.321,-,130
131,60.3845,-143.0398,0.5034,1665484225.47291,1578,28,1.98,0.9376,-,131
132,60.7584,-140.4475,24.8538,1665489562.20261,1580,9,-999.0,0.4597,-,132
133,60.6995,-142.8701,24.8531,1665492988.06454,1583,37,2.29,0.5803,-,133
134,60.5851,-141.2803,12.8743,1665501447.63858,1584,15,-999.0,0.6309,-,134
135,60.2491,-140.8643,19.5239,1665569746.02478,1598,10,1.29,0.2766,-,135
136,60.374,-141.4455,0.0189,1665810641.8283,1640,14,1.12,0.6556,-,136
137,60.3409,-143.0659,10.0636,1665812380.04319,1642,34,1.7,0.8957,-,137
138,60.3272,-143.284,0.4541,1665818018.60538,1644,22,1.66,0.8475,-,138
139,60.4141,-141.8497,0.2798,1665818176.81842,1645,19,1.4,0.8425,-,139
140,60.3159,-143.269,1.2741,1665777942.71269,1629,19,1.15,0.6113,-,140
141,60.3763,-141.4759,1.2803,1665781298.88485,1632,25,1.14,0.7906,-,141
142,60.3626,-143.6058,0.0305,1665748203.26162,1623,12,1.0,0.623,-,142
143,60.0777,-139.4001,4.9042,1665753272.30171,1625,11,1.78,0.5674,-,143
144,60.4498,-143.5009,0.6442,1665754642.11793,1626,19,0.95,1.0844,-,144
145,61.0485,-140.0901,15.6214,1665464657.15853,1573,8,-999.0,0.3618,-,145
146,60.3794,-141.4384,0.5505,1665471298.90784,1574,11,-999.0,0.8109,-,146
147,60.5628,-144.8527,20.3244,1665902333.85167,1659,18,1.86,0.7472,-,147
148,60.2806,-143.4687,0.0,1666005891.66249,1671,10,1.15,0.5277,-,148
149,60.6049,-144.5246,8.5567,1666006696.3245,1672,14,1.9,0.8537,-,149
150,60.3169,-143.2137,16.0211,1665849498.51597,1655,11,0.87,0.7865,-,150
151,60.1079,-141.5327,0.0765,1666062689.30297,1685,8,1.46,0.7907,-,151
152,60.4864,-143.8436,17.4517,1666070052.17377,1687,18,1.62,0.631,-,152
153,60.4921,-143.8711,11.1599,1666070087.06911,1686,26,1.75,0.8691,-,153
154,60.2501,-141.0724,15.0956,1666076689.45524,1689,9,1.12,0.2699,-,154
155,60.3699,-143.2307,13.5158,1665695023.39867,1610,34,2.74,0.9437,-,155
156,61.1507,-140.787,18.7296,1664950197.13776,1465,5,1.23,0.4296,-,156
157,60.3165,-141.2063,17.945,1665913528.23796,1660,9,1.35,0.5456,-,157
158,61.0385,-141.1562,24.5628,1666333791.4707,1728,8,-999.0,0.3873,-,158
159,61.1076,-139.5232,12.773,1665033512.93577,1477,22,4.19,0.7423,-,159
160,60.2212,-141.1537,18.7791,1666026835.79285,1677,20,1.85,0.3844,-,160
161,60.6185,-141.5462,20.7399,1666027814.71348,1678,19,1.22,0.5758,-,161
162,60.2282,-143.2941,5.2462,1665992191.73504,1667,10,1.42,0.7894,-,162
163,59.9339,-140.7587,0.0,1666298923.85636,1726,10,1.73,0.8024,-,163
164,60.1749,-140.9619,8.2651,1665381005.11866,1551,25,1.71,1.1365,-,164
165,60.0136,-140.1796,16.7644,1666396952.12746,1745,10,1.71,0.9986,-,165
166,60.0621,-140.1164,14.3322,1666398813.11545,1747,31,1.88,0.858,-,166
167,61.4974,-140.2031,9.7082,1666417663.47783,1754,8,1.39,0.3234,-,167
168,60.4989,-143.0354,11.141,1666275826.14541,1719,24,1.39,0.5799,-,168
169,60.2046,-141.723,0.02,1665419695.48516,1561,18,1.41,0.8229,-,169
170,60.0703,-140.0986,0.5713,1665458498.42245,1572,11,1.54,0.737,-,170
171,60.0832,-138.2835,0.1074,1666485837.67554,1771,12,1.81,0.7142,-,171
