,lat,lon,depth,time,evid,nass,ml,sdobs,etype,matchid
189,60.3442,-141.819,9.535,1666904066.96169,795465,30,1.43,0.573,-,189
190,60.235,-141.4937,9.849,1666833654.16094,795502,68,2.59,0.6576,-,190
191,60.0391,-140.0709,3.6307,1666413155.2394,795623,18,1.36,0.8749,-,191
192,60.1444,-141.053,7.5716,1666515352.87258,795660,19,1.06,0.5009,-,192
193,61.3437,-140.0552,2.8052,1666592253.98632,795720,44,1.78,0.6508,-,193
194,60.4169,-141.4747,1.3056,1666712703.35259,795802,55,1.85,0.6769,-,194
195,61.3619,-141.1676,4.0539,1666984930.4999,795840,55,2.01,0.61,-,195
196,60.7678,-140.4315,20.2123,1666611119.92101,795888,19,1.11,0.4622,-,196
197,60.1113,-141.3164,0.0,1667037358.84188,795955,17,1.25,0.851,G,197
198,60.2747,-139.1458,14.2989,1666733023.89669,795974,26,1.22,0.7906,-,198
199,60.229,-141.3475,8.5137,1667077896.86159,795995,55,2.09,0.7769,-,199
200,60.2142,-140.8433,9.7137,1667082214.69789,796043,17,1.41,0.3242,-,200
201,60.2102,-141.1683,9.954,1667087490.78533,796052,16,1.3,0.4178,-,201
202,59.9755,-140.0985,9.8906,1666743613.8668,796066,14,1.1,0.668,-,202
203,60.2494,-141.4667,5.4258,1666743977.45212,796054,23,1.22,0.5889,-,203
204,60.3511,-141.4162,12.4507,1666745093.10884,796071,17,0.95,0.3354,-,204
205,60.2648,-141.4943,7.2367,1666750781.52529,796056,53,2.29,0.6536,-,205
206,59.9199,-140.2261,23.8939,1666756210.87791,796076,18,1.43,0.607,-,206
207,60.239,-141.4624,8.0028,1666757605.85372,796062,35,1.84,0.4838,-,207
208,60.3237,-143.3152,5.3697,1667180800.33539,796153,22,1.29,0.6057,-,208
209,60.2556,-141.4756,5.1147,1666891901.30848,796237,19,1.08,0.3679,-,209
210,60.4937,-141.819,11.0066,1667153246.0687,796258,23,0.95,0.4002,-,210
211,61.1759,-140.535,3.0756,1667154123.08505,796260,49,2.06,0.411,-,211
212,60.1775,-140.9546,9.7634,1667155527.52548,796289,25,1.3,0.6074,-,212
213,60.2207,-141.1829,11.6525,1667219003.16701,796339,21,1.25,0.4034,-,213
214,60.267,-141.682,3.255,1667225183.89423,796321,34,1.43,0.5667,-,214
215,60.1672,-140.1999,4.9203,1667124462.89952,796456,28,1.6,0.6247,-,215
216,60.0574,-140.1177,17.9574,1667124619.26454,796457,21,1.53,0.5295,-,216
217,60.0766,-140.7268,12.2951,1667138792.17335,796452,30,1.55,0.7747,-,217
218,60.2558,-141.1434,13.8418,1667185304.18666,796485,20,1.36,0.5039,-,218
219,60.1976,-140.8852,16.6848,1667106651.14333,796569,30,1.46,0.6888,-,219
220,60.9354,-138.4444,5.8815,1667094021.08278,796635,78,3.25,0.9488,-,220
221,60.2437,-139.683,11.1976,1667240073.89681,796695,26,1.6,0.8675,-,221
222,60.2553,-139.7105,22.3906,1667242676.59586,796696,36,1.69,0.7943,-,222
223,59.9761,-139.4433,0.0,1667253770.25014,796701,8,1.62,0.9274,G,223
